from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
411;89;1481539801;1481539860;3;1995;2;37
148;33;1481539801;1481539860;3;1519;12;40
373;371;1481539860;1481539920;3;628;11;38
134;135;1481539860;1481539861;3;702;6;41
89;91;1481539860;1481539861;3;1995;3;37
199;196;1481539860;1481539920;3;1271;16;44
196;16;1481539860;1481539920;3;898;19;28
120;122;1481539860;1481539861;3;1811;19;29
434;310;1481539860;1481539920;3;247;15;5
33;48;1481539860;1481539861;3;1519;13;40
50;7;1481539860;1481539920;3;1731;13;33
287;297;1481539860;1481539920;3;509;2;43
227;230;1481539860;1481539861;3;662;20;7
135;136;1481539860;1481539920;3;2130;32;41
50;7;1481539860;1481539920;3;364;28;38
50;7;1481539860;1481539920;3;1231;10;3
14;17;1481539860;1481539920;3;1403;18;34
232;229;1481539860;1481539861;3;1506;2;7
762;760;1481539860;1481539920;3;1482;7;20
447;443;1481539860;1481539920;3;116;20;38
51;26;1481539860;1481541000;3;73;39;6
332;330;1481539860;1481539861;3;1605;13;6
66;54;1481539860;1481539920;3;462;2;6
66;452;1481539860;1481539920;3;1196;26;43
10;11;1481539860;1481539920;3;861;2;34
274;276;1481539860;1481539920;3;886;31;6
339;346;1481539860;1481539861;3;1394;17;28
391;380;1481539860;1481539861;3;1342;29;37
117;115;1481539860;1481539861;3;1242;24;29
120;122;1481539860;1481539861;3;1155;23;44
115;344;1481539860;1481539920;3;832;28;5
344;75;1481539860;1481539861;3;418;14;36
100;102;1481539860;1481539861;3;986;32;44
335;337;1481539860;1481539920;3;1686;30;6
193;15;1481539860;1481539920;3;58;16;43
135;136;1481539861;1481539920;3;702;7;41
102;104;1481539861;1481539920;3;986;33;44
330;328;1481539861;1481539920;3;1605;14;6
346;348;1481539861;1481539920;3;1394;18;28
122;123;1481539861;1481539920;3;1155;24;44
122;417;1481539861;1481540040;3;1811;20;29
229;228;1481539861;1481539920;3;1506;3;7
115;344;1481539861;1481539920;3;1242;25;29
230;231;1481539861;1481539920;3;662;21;7
380;80;1481539861;1481539920;3;1342;30;37
48;30;1481539861;1481539920;3;1519;14;40
91;402;1481539861;1481539920;3;1995;4;37
75;49;1481539861;1481539920;3;418;15;36
11;12;1481539920;1481539921;3;861;3;34
760;758;1481539920;1481539980;3;1482;8;20
344;75;1481539920;1481539921;3;832;29;5
443;441;1481539920;1481539980;3;116;21;38
53;73;1481539920;1481539980;3;682;11;35
228;226;1481539920;1481540040;3;1506;4;7
104;106;1481539920;1481539980;3;986;34;44
348;350;1481539920;1481539921;3;1394;19;28
310;312;1481539920;1481539921;3;247;16;5
108;117;1481539920;1481539980;3;958;1;9
30;28;1481539920;1481539921;3;1519;15;40
123;125;1481539920;1481539980;3;1155;25;44
17;20;1481539920;1481539980;3;1403;19;34
231;233;1481539920;1481540040;3;662;22;7
7;74;1481539920;1481539980;3;1231;11;3
163;377;1481539920;1481539980;3;141;6;36
7;74;1481539920;1481539980;3;364;29;38
337;339;1481539920;1481539980;3;1686;31;6
15;195;1481539920;1481540040;3;58;17;43
54;71;1481539920;1481540100;3;462;3;6
196;16;1481539920;1481539980;3;1271;17;44
80;238;1481539920;1481539921;3;1342;31;37
402;1320;1481539920;1481539921;3;1995;5;37
16;194;1481539920;1481539980;3;898;20;28
452;174;1481539920;1481539980;3;1196;27;43
344;75;1481539920;1481539980;3;1242;26;29
7;74;1481539920;1481539980;3;1731;14;33
297;299;1481539920;1481539980;3;509;3;43
136;137;1481539920;1481539980;3;702;8;41
328;326;1481539920;1481539921;3;1605;15;6
276;278;1481539920;1481539980;3;886;32;6
371;363;1481539920;1481539921;3;628;12;38
49;51;1481539920;1481539980;3;418;16;36
28;5;1481539921;1481540700;3;1519;16;40
75;49;1481539921;1481539980;3;832;30;5
12;13;1481539921;1481539980;3;861;4;34
326;324;1481539921;1481539980;3;1605;16;6
1320;94;1481539921;1481539980;3;1995;6;37
363;369;1481539921;1481539980;3;628;13;38
238;236;1481539921;1481539980;3;1342;32;37
312;284;1481539921;1481539980;3;247;17;5
350;385;1481539921;1481539980;3;1394;20;28
377;243;1481539980;1481539981;3;141;7;36
94;240;1481539980;1481540040;3;1995;7;37
74;79;1481539980;1481540100;3;1731;15;33
441;437;1481539980;1481540040;3;116;22;38
385;387;1481539980;1481539981;3;1394;21;28
278;280;1481539980;1481540040;3;886;33;6
49;51;1481539980;1481540040;3;832;31;5
284;308;1481539980;1481540040;3;247;18;5
236;354;1481539980;1481540040;3;1342;33;37
137;138;1481539980;1481540040;3;702;9;41
75;49;1481539980;1481540040;3;1242;27;29
16;194;1481539980;1481540040;3;1271;18;44
194;192;1481539980;1481539981;3;898;21;28
73;2;1481539980;1481540100;3;682;12;35
51;26;1481539980;1481540700;3;418;17;36
299;301;1481539980;1481540040;3;509;4;43
466;468;1481539980;1481540100;3;93;26;39
174;176;1481539980;1481540040;3;1196;28;43
74;345;1481539980;1481540040;3;1231;12;3
13;14;1481539980;1481539981;3;861;5;34
74;76;1481539980;1481539981;3;364;30;38
234;232;1481539980;1481540040;3;463;55;6
324;342;1481539980;1481540040;3;1605;17;6
758;756;1481539980;1481540040;3;1482;9;20
125;127;1481539980;1481539981;3;1155;26;44
117;115;1481539980;1481539981;3;958;2;9
106;109;1481539980;1481540040;3;986;35;44
369;375;1481539980;1481539981;3;628;14;38
339;346;1481539980;1481540040;3;1686;32;6
127;129;1481539981;1481540400;3;1155;27;44
14;17;1481539981;1481540040;3;861;6;34
192;4;1481539981;1481540100;3;898;22;28
115;344;1481539981;1481540040;3;958;3;9
387;389;1481539981;1481540040;3;1394;22;28
76;96;1481539981;1481540040;3;364;31;38
243;414;1481539981;1481540040;3;141;8;36
375;440;1481539981;1481540100;3;628;15;38
417;403;1481540040;1481540100;3;1811;21;29
301;303;1481540040;1481540100;3;509;5;43
240;414;1481540040;1481540041;3;1995;8;37
342;322;1481540040;1481540220;3;1605;18;6
437;445;1481540040;1481540280;3;116;23;38
51;1;1481540040;1481540160;3;832;32;5
138;142;1481540040;1481540100;3;702;10;41
176;413;1481540040;1481540100;3;1196;29;43
109;111;1481540040;1481540041;3;986;36;44
346;348;1481540040;1481540100;3;1686;33;6
389;361;1481540040;1481540160;3;1394;23;28
232;229;1481540040;1481540041;3;463;56;6
414;177;1481540040;1481540100;3;141;9;36
17;20;1481540040;1481540100;3;861;7;34
345;114;1481540040;1481540100;3;1231;13;3
344;75;1481540040;1481540100;3;958;4;9
49;51;1481540040;1481540100;3;1242;28;29
280;283;1481540040;1481540100;3;886;34;6
354;356;1481540040;1481540160;3;1342;34;37
226;224;1481540040;1481540041;3;1506;5;7
194;192;1481540040;1481540041;3;1271;19;44
96;240;1481540040;1481540220;3;364;32;38
308;306;1481540040;1481540100;3;247;19;5
195;198;1481540040;1481540100;3;58;18;43
111;113;1481540041;1481540100;3;986;37;44
192;25;1481540041;1481540700;3;1271;20;44
414;177;1481540041;1481540100;3;1995;9;37
229;228;1481540041;1481540042;3;463;57;6
224;222;1481540041;1481540100;3;1506;6;7
403;405;1481540100;1481540160;3;1811;22;29
283;315;1481540100;1481540160;3;886;35;6
114;108;1481540100;1481540400;3;1231;14;3
71;69;1481540100;1481540160;3;462;4;6
142;119;1481540100;1481540220;3;702;11;41
343;353;1481540100;1481540101;3;578;1;5
75;49;1481540100;1481540160;3;958;5;9
6;50;1481540100;1481540160;3;913;1;7
303;305;1481540100;1481540160;3;509;6;43
468;480;1481540100;1481540160;3;93;27;39
25;66;1481540100;1481540160;3;20;19;41
20;22;1481540100;1481540160;3;861;8;34
177;175;1481540100;1481540160;3;141;10;36
51;25;1481540100;1481541000;3;1242;29;29
2;191;1481540100;1481540160;3;682;13;35
348;350;1481540100;1481540160;3;1686;34;6
158;157;1481540100;1481540160;3;807;1;41
413;242;1481540100;1481540160;3;1196;30;43
177;175;1481540100;1481540160;3;1995;10;37
306;304;1481540100;1481540101;3;247;20;5
440;446;1481540100;1481540400;3;628;16;38
222;220;1481540100;1481540101;3;1506;7;7
5;50;1481540100;1481540160;3;537;17;41
79;96;1481540100;1481540160;3;1731;16;33
198;200;1481540100;1481540220;3;58;19;43
304;302;1481540101;1481540160;3;247;21;5
353;379;1481540101;1481540160;3;578;2;5
220;218;1481540101;1481540160;3;1506;8;7
96;240;1481540160;1481540220;3;1731;17;33
22;24;1481540160;1481540220;3;861;9;34
302;300;1481540160;1481540220;3;247;22;5
50;7;1481540160;1481540220;3;913;2;7
50;7;1481540160;1481540220;3;537;18;41
350;385;1481540160;1481540220;3;1686;35;6
69;67;1481540160;1481540220;3;462;5;6
218;401;1481540160;1481540161;3;1506;9;7
175;453;1481540160;1481540220;3;141;11;36
379;360;1481540160;1481540220;3;578;3;5
157;155;1481540160;1481540161;3;807;2;41
66;54;1481540160;1481540220;3;20;20;41
480;1269;1481540160;1481540161;3;93;28;39
175;453;1481540160;1481540220;3;1995;11;37
242;376;1481540160;1481540220;3;1196;31;43
305;307;1481540160;1481540220;3;509;7;43
405;1187;1481540160;1481540220;3;1811;23;29
315;1267;1481540160;1481540161;3;886;36;6
49;51;1481540160;1481540220;3;958;6;9
191;193;1481540160;1481540220;3;682;14;35
1267;317;1481540161;1481540220;3;886;37;6
155;107;1481540161;1481540220;3;807;3;41
401;216;1481540161;1481540220;3;1506;10;7
385;387;1481540220;1481540280;3;1686;36;6
307;309;1481540220;1481540340;3;509;8;43
51;399;1481540220;1481540700;3;958;7;9
54;415;1481540220;1481540280;3;20;21;41
216;186;1481540220;1481540280;3;1506;11;7
200;204;1481540220;1481540280;3;58;20;43
453;73;1481540220;1481540280;3;1995;12;37
119;117;1481540220;1481540280;3;702;12;41
240;414;1481540220;1481540280;3;1731;18;33
322;320;1481540220;1481540280;3;1605;19;6
107;105;1481540220;1481540221;3;807;4;41
240;242;1481540220;1481540221;3;364;33;38
67;63;1481540220;1481540280;3;462;6;6
317;319;1481540220;1481540280;3;886;38;6
193;449;1481540220;1481540280;3;682;15;35
7;74;1481540220;1481540221;3;913;3;7
376;162;1481540220;1481540280;3;1196;32;43
1187;357;1481540220;1481540520;3;1811;24;29
300;298;1481540220;1481540280;3;247;23;5
24;1;1481540220;1481540340;3;861;10;34
360;295;1481540220;1481540221;3;578;4;5
240;242;1481540220;1481540280;3;1072;1;38
453;73;1481540220;1481540221;3;141;12;36
7;74;1481540220;1481540221;3;537;19;41
74;345;1481540221;1481540280;3;537;20;41
242;160;1481540221;1481540280;3;364;34;38
295;293;1481540221;1481540280;3;578;5;5
74;76;1481540221;1481540280;3;913;4;7
73;5;1481540221;1481540700;3;141;13;36
105;103;1481540221;1481540280;3;807;5;41
415;34;1481540280;1481540340;3;20;22;41
293;291;1481540280;1481540281;3;578;6;5
103;101;1481540280;1481540340;3;807;6;41
186;214;1481540280;1481540400;3;1506;12;7
242;160;1481540280;1481540340;3;1072;2;38
63;61;1481540280;1481540340;3;462;7;6
320;318;1481540280;1481540281;3;1605;20;6
160;159;1481540280;1481540281;3;364;35;38
449;397;1481540280;1481540340;3;682;16;35
73;3;1481540280;1481540700;3;1995;13;37
319;321;1481540280;1481540340;3;886;39;6
76;78;1481540280;1481540340;3;913;5;7
387;389;1481540280;1481540340;3;1686;37;6
414;178;1481540280;1481540580;3;1731;19;33
345;114;1481540280;1481540340;3;537;21;41
117;115;1481540280;1481540340;3;702;13;41
1349;1348;1481540280;1481540340;3;1206;1;29
298;296;1481540280;1481540281;3;247;24;5
445;439;1481540280;1481540340;3;116;24;38
204;205;1481540280;1481540400;3;58;21;43
162;187;1481540280;1481540340;3;1196;33;43
227;230;1481540280;1481540340;3;337;1;6
318;1268;1481540281;1481540340;3;1605;21;6
296;286;1481540281;1481540340;3;247;25;5
159;402;1481540281;1481540340;3;364;36;38
291;287;1481540281;1481540282;3;578;7;5
287;297;1481540282;1481540283;3;578;8;5
297;299;1481540283;1481540340;3;578;9;5
286;290;1481540340;1481540341;3;247;26;5
321;341;1481540340;1481540400;3;886;40;6
299;301;1481540340;1481540341;3;578;10;5
230;231;1481540340;1481540341;3;337;2;6
439;433;1481540340;1481540341;3;116;25;38
34;32;1481540340;1481540341;3;20;23;41
187;184;1481540340;1481540400;3;1196;34;43
1348;445;1481540340;1481540400;3;1206;2;29
389;1333;1481540340;1481540341;3;1686;38;6
115;344;1481540340;1481540460;3;702;14;41
309;285;1481540340;1481540460;3;509;9;43
61;244;1481540340;1481540400;3;462;8;6
114;116;1481540340;1481540341;3;537;22;41
78;82;1481540340;1481540400;3;913;6;7
479;481;1481540340;1481540341;3;362;1;39
1268;316;1481540340;1481540400;3;1605;22;6
402;1320;1481540340;1481540341;3;364;37;38
160;159;1481540340;1481540400;3;1072;3;38
101;153;1481540340;1481540400;3;807;7;41
397;394;1481540340;1481540400;3;682;17;35
290;292;1481540341;1481540342;3;247;27;5
1333;1332;1481540341;1481540400;3;1686;39;6
1320;94;1481540341;1481540342;3;364;38;38
116;118;1481540341;1481540400;3;537;23;41
433;368;1481540341;1481540400;3;116;26;38
301;303;1481540341;1481540400;3;578;11;5
231;233;1481540341;1481540400;3;337;3;6
481;469;1481540341;1481540400;3;362;2;39
32;147;1481540341;1481540400;3;20;24;41
292;294;1481540342;1481540343;3;247;28;5
294;359;1481540343;1481540400;3;247;29;5
4;66;1481540400;1481540460;3;320;22;37
1;27;1481540400;1481540520;3;1557;1;32
359;378;1481540400;1481540401;3;247;30;5
341;323;1481540400;1481540460;3;886;41;6
316;282;1481540400;1481540460;3;1605;23;6
469;467;1481540400;1481540401;3;362;3;39
343;353;1481540400;1481540401;3;529;1;37
129;130;1481540400;1481540460;3;481;1;40
45;44;1481540400;1481540460;3;745;1;29
303;305;1481540400;1481540401;3;578;12;5
445;439;1481540400;1481540460;3;1206;3;29
446;438;1481540400;1481540520;3;628;17;38
159;402;1481540400;1481540460;3;1072;4;38
233;257;1481540400;1481540460;3;337;4;6
153;151;1481540400;1481540460;3;807;8;41
6;50;1481540400;1481540460;3;677;19;6
118;141;1481540400;1481540520;3;537;24;41
82;84;1481540400;1481540401;3;913;7;7
5;50;1481540400;1481540460;3;1210;1;5
129;130;1481540400;1481540460;3;1155;28;44
214;212;1481540400;1481540460;3;1506;13;7
368;362;1481540400;1481540401;3;116;27;38
147;35;1481540400;1481540460;3;20;25;41
244;246;1481540400;1481540460;3;462;9;6
1332;1330;1481540400;1481540460;3;1686;40;6
205;207;1481540400;1481540460;3;58;22;43
353;235;1481540401;1481540460;3;529;2;37
378;354;1481540401;1481540460;3;247;31;5
84;86;1481540401;1481540460;3;913;8;7
305;307;1481540401;1481540460;3;578;13;5
362;370;1481540401;1481540460;3;116;28;38
467;1143;1481540401;1481540460;3;362;4;39
50;7;1481540460;1481540520;3;677;20;6
212;87;1481540460;1481540520;3;1506;14;7
35;149;1481540460;1481540520;3;20;26;41
307;309;1481540460;1481540461;3;578;14;5
402;1320;1481540460;1481540461;3;1072;5;38
246;248;1481540460;1481540520;3;462;10;6
257;255;1481540460;1481540520;3;337;5;6
50;7;1481540460;1481540461;3;1210;2;5
151;150;1481540460;1481540580;3;807;9;41
235;239;1481540460;1481540461;3;529;3;37
44;42;1481540460;1481540461;3;745;2;29
354;356;1481540460;1481540580;3;247;32;5
86;211;1481540460;1481540520;3;913;9;7
130;131;1481540460;1481540520;3;481;2;40
207;209;1481540460;1481540520;3;58;23;43
344;75;1481540460;1481540520;3;702;15;41
1143;456;1481540460;1481540640;3;362;5;39
439;374;1481540460;1481540520;3;1206;4;29
282;281;1481540460;1481540461;3;1605;24;6
66;452;1481540460;1481540520;3;320;23;37
370;372;1481540460;1481540520;3;116;29;38
323;325;1481540460;1481540520;3;886;42;6
130;131;1481540460;1481540520;3;1155;29;44
285;313;1481540460;1481540580;3;509;10;43
7;74;1481540461;1481540520;3;1210;3;5
281;279;1481540461;1481540520;3;1605;25;6
239;81;1481540461;1481540520;3;529;4;37
42;40;1481540461;1481540520;3;745;3;29
309;285;1481540461;1481540520;3;578;15;5
1320;94;1481540461;1481540520;3;1072;6;38
279;277;1481540520;1481540580;3;1605;26;6
452;174;1481540520;1481540580;3;320;24;37
7;74;1481540520;1481540580;3;677;21;6
357;343;1481540520;1481540521;3;1811;25;29
87;85;1481540520;1481540521;3;1506;15;7
211;213;1481540520;1481540521;3;913;10;7
374;366;1481540520;1481540521;3;1206;5;29
438;442;1481540520;1481540580;3;628;18;38
94;97;1481540520;1481540580;3;1072;7;38
209;288;1481540520;1481540580;3;58;24;43
846;461;1481540520;1481541300;3;191;1;39
184;183;1481540520;1481540521;3;1537;1;43
255;253;1481540520;1481540521;3;337;6;6
74;345;1481540520;1481540521;3;1210;4;5
285;313;1481540520;1481540580;3;578;16;5
141;129;1481540520;1481540820;3;537;25;41
248;251;1481540520;1481540580;3;462;11;6
81;381;1481540520;1481540521;3;529;5;37
372;429;1481540520;1481540521;3;116;30;38
75;49;1481540520;1481540580;3;702;16;41
40;38;1481540520;1481540580;3;745;4;29
149;151;1481540520;1481540521;3;20;27;41
131;132;1481540520;1481540521;3;1155;30;44
27;29;1481540520;1481540580;3;1557;2;32
131;132;1481540520;1481540521;3;481;3;40
325;327;1481540520;1481540580;3;886;43;6
381;392;1481540521;1481540580;3;529;6;37
85;83;1481540521;1481540580;3;1506;16;7
213;185;1481540521;1481540640;3;913;11;7
366;364;1481540521;1481540580;3;1206;6;29
132;133;1481540521;1481540580;3;481;4;40
183;182;1481540521;1481540580;3;1537;2;43
151;152;1481540521;1481540580;3;20;28;41
429;428;1481540521;1481540580;3;116;31;38
253;250;1481540521;1481540580;3;337;7;6
343;353;1481540521;1481540580;3;1811;26;29
345;114;1481540521;1481540580;3;1210;5;5
132;133;1481540521;1481540580;3;1155;31;44
428;426;1481540580;1481540640;3;116;32;38
182;181;1481540580;1481540581;3;1537;3;43
49;51;1481540580;1481540640;3;702;17;41
133;134;1481540580;1481540581;3;481;5;40
313;263;1481540580;1481540700;3;509;11;43
114;116;1481540580;1481540581;3;1210;6;5
150;36;1481540580;1481540640;3;807;10;41
442;444;1481540580;1481540640;3;628;19;38
364;391;1481540580;1481540581;3;1206;7;29
29;31;1481540580;1481540640;3;1557;3;32
313;311;1481540580;1481540640;3;578;17;5
327;329;1481540580;1481540640;3;886;44;6
251;252;1481540580;1481540640;3;462;12;6
97;77;1481540580;1481540640;3;1072;8;38
174;176;1481540580;1481540581;3;320;25;37
74;345;1481540580;1481540640;3;677;22;6
353;235;1481540580;1481540640;3;1811;27;29
152;100;1481540580;1481540640;3;20;29;41
250;249;1481540580;1481540581;3;337;8;6
288;264;1481540580;1481540640;3;58;25;43
277;275;1481540580;1481540581;3;1605;27;6
133;134;1481540580;1481540581;3;1155;32;44
83;79;1481540580;1481540640;3;1506;17;7
392;365;1481540580;1481540640;3;529;7;37
38;144;1481540580;1481540640;3;745;5;29
181;180;1481540581;1481540640;3;1537;4;43
134;135;1481540581;1481540640;3;481;6;40
249;247;1481540581;1481540640;3;337;9;6
134;135;1481540581;1481540640;3;1155;33;44
176;413;1481540581;1481540640;3;320;26;37
116;118;1481540581;1481540640;3;1210;7;5
275;273;1481540581;1481540582;3;1605;28;6
391;380;1481540581;1481540640;3;1206;8;29
273;203;1481540582;1481540583;3;1605;29;6
203;201;1481540583;1481540640;3;1605;30;6
345;114;1481540640;1481540641;3;677;23;6
36;148;1481540640;1481540700;3;807;11;41
235;239;1481540640;1481540700;3;1811;28;29
135;136;1481540640;1481540700;3;481;7;40
413;241;1481540640;1481540641;3;320;27;37
77;344;1481540640;1481540760;3;1072;9;38
185;215;1481540640;1481540700;3;913;12;7
118;139;1481540640;1481540700;3;1210;8;5
380;80;1481540640;1481540641;3;1206;9;29
247;245;1481540640;1481540641;3;337;10;6
201;140;1481540640;1481540760;3;1605;31;6
100;102;1481540640;1481540641;3;20;30;41
444;448;1481540640;1481540700;3;628;20;38
264;262;1481540640;1481540700;3;58;26;43
144;451;1481540640;1481540700;3;745;6;29
180;163;1481540640;1481540700;3;1537;5;43
365;367;1481540640;1481540700;3;529;8;37
31;34;1481540640;1481540700;3;1557;4;32
426;424;1481540640;1481540700;3;116;33;38
252;254;1481540640;1481540700;3;462;13;6
311;279;1481540640;1481540700;3;578;18;5
329;331;1481540640;1481540700;3;886;45;6
79;77;1481540640;1481540700;3;1506;18;7
135;136;1481540640;1481540700;3;1155;34;44
51;25;1481540640;1481541300;3;702;18;41
456;1132;1481540640;1481540820;3;362;6;39
114;116;1481540641;1481540700;3;677;24;6
102;104;1481540641;1481540700;3;20;31;41
241;95;1481540641;1481540700;3;320;28;37
80;238;1481540641;1481540700;3;1206;10;29
245;62;1481540641;1481540700;3;337;11;6
62;64;1481540700;1481540701;3;337;12;6
451;146;1481540700;1481540760;3;745;7;29
104;106;1481540700;1481540760;3;20;32;41
148;33;1481540700;1481540760;3;807;12;41
113;112;1481540700;1481540701;3;1658;1;44
399;65;1481540700;1481540760;3;958;8;9
263;265;1481540700;1481540760;3;509;12;43
367;375;1481540700;1481540701;3;529;9;37
136;137;1481540700;1481540701;3;1155;35;44
448;436;1481540700;1481540760;3;628;21;38
116;118;1481540700;1481540701;3;677;25;6
262;310;1481540700;1481540760;3;58;27;43
